onset	duration	nwb_table	crosstalk_dir	bup_width	bup_ramp	vol_low	vol_hi	vol	gamma_dir	gamma_freq	freq_lo	freq_hi	HistorySection_hit_history	HistorySection_violation_history	HistorySection_hit_history_left	HistorySection_hit_history_right	HistorySection_side_history	HistorySection_result_history	HistorySection_hit_history_task	HistorySection_hit_history_stage	state_type
2123.76351	0.7305009999995491	states																			"                state_name
id                        
2   check_next_trial_ready"
2124.494511	8.915003999999954	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	0.0	0.0	0.0		l	2.0	1.0	1.0	
2124.494511	8.915003999999954	states																			"   state_name
id           
0     state_0"
2124.494511	0.015995000000202708	states																			"          state_name
id                  
1   sending_trialnum"
2124.510506	3.505999999999858	states																			"        state_name
id                
3   wait_for_cpoke"
2128.016506	0.09999999999990905	states																			"     state_name
id             
4   nic_prestim"
2128.116506	1.0005000000001019	states																			"   state_name
id           
5       cpoke"
2129.117006	0.9940160000001015	states																			"       state_name
id               
6   wait_for_cout"
2130.111022	0.29498400000011316	states																			"        state_name
id                
7   wait_for_spoke"
2130.406006	3.0	states																			"     state_name
id             
10  error_state"
2133.406006	0.0035089999996671395	states																			"        state_name
id                
14  clean_up_state"
2133.410006	3.109505999999783	trials	0.0	5.0	2.0	1.0	1.0	0.15	-2.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0	1.0	1.0	
2133.410006	3.109505999999783	states																			"   state_name
id           
0     state_0"
2133.410006	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2133.426006	0.14750800000001618	states																			"        state_name
id                
3   wait_for_cpoke"
2133.573514	0.10049200000003111	states																			"     state_name
id             
4   nic_prestim"
2133.674006	1.0004999999996471	states																			"   state_name
id           
5       cpoke"
2134.674506	0.4835000000002765	states																			"       state_name
id               
6   wait_for_cout"
2135.158006	0.43449999999984357	states																			"        state_name
id                
7   wait_for_spoke"
2135.592506	0.0005000000001018634	states																			"   state_name
id           
8   hit_state"
2135.593006	0.1619999999998072	states																			"    state_name
id            
9   hit_state2"
2135.755006	0.0035000000002582965	states																			"        state_name
id                
14  clean_up_state"
2135.758506	0.7610059999997247	states																			"                state_name
id                        
2   check_next_trial_ready"
2136.520006	6.028999999999996	trials	0.0	5.0	2.0	1.0	1.0	0.15	-5.0	0.0	6500.0	14200.0	1.0	0.0	1.0		l	1.0			
2136.520006	6.028999999999996	states																			"   state_name
id           
0     state_0"
2136.520006	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
2136.536006	2.3205000000002656	states																			"        state_name
id                
3   wait_for_cpoke"
2138.856506	0.10050000000001091	states																			"     state_name
id             
4   nic_prestim"
2138.957006	1.0005059999998593	states																			"   state_name
id           
5       cpoke"
2139.957512	0.26449400000001333	states																			"       state_name
id               
6   wait_for_cout"
2140.222006	0.7475060000001577	states																			"        state_name
id                
7   wait_for_spoke"
2140.969512	0.0004939999998896383	states																			"   state_name
id           
8   hit_state"
2140.970006	0.1610000000000582	states																			"    state_name
id            
9   hit_state2"
2141.131006	0.003499999999803549	states																			"        state_name
id                
14  clean_up_state"
2141.134506	1.4145000000003165	states																			"                state_name
id                        
2   check_next_trial_ready"
2142.549511	4.882494999999835	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0		1.0			r	3.0	1.0	1.0	
2142.549511	4.882494999999835	states																			"   state_name
id           
0     state_0"
2142.549511	0.01600399999961155	states																			"          state_name
id                  
1   sending_trialnum"
2142.565515	1.0180010000003676	states																			"        state_name
id                
3   wait_for_cpoke"
2143.583516	0.1004969999999048	states																			"     state_name
id             
4   nic_prestim"
2143.684013	0.7439979999999196	states																			"   state_name
id           
5       cpoke"
2144.428011	3.000496000000112	states																			"         state_name
id                 
12  nic_error_state"
2147.428507	0.0034989999999197607	states																			"        state_name
id                
14  clean_up_state"
2147.432506	12.103499999999713	trials	0.0	5.0	2.0	1.0	1.0	0.15	5.0	0.0	6500.0	14200.0	1.0	0.0		1.0	r	1.0			
2147.432506	12.103499999999713	states																			"   state_name
id           
0     state_0"
2147.432506	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2147.448506	9.453999999999724	states																			"        state_name
id                
3   wait_for_cpoke"
2156.902506	0.09999999999990905	states																			"     state_name
id             
4   nic_prestim"
2157.002506	1.0	states																			"   state_name
id           
5       cpoke"
2158.002506	0.142500000000382	states																			"       state_name
id               
6   wait_for_cout"
2158.145006	0.38800599999967744	states																			"        state_name
id                
7   wait_for_spoke"
2158.533012	0.0004940000003443856	states																			"   state_name
id           
8   hit_state"
2158.533506	0.19200699999964854	states																			"    state_name
id            
9   hit_state2"
2158.725513	0.003493000000162283	states																			"        state_name
id                
14  clean_up_state"
2158.729006	0.806999999999789	states																			"                state_name
id                        
2   check_next_trial_ready"
2159.536506	6.583501999999953	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0		1.0			r	3.0	0.0	0.0	
2159.536506	6.583501999999953	states																			"   state_name
id           
0     state_0"
2159.536506	0.016000000000076398	states																			"          state_name
id                  
1   sending_trialnum"
2159.552506	2.4645000000000437	states																			"        state_name
id                
3   wait_for_cpoke"
2162.017006	0.10050999999975829	states																			"     state_name
id             
4   nic_prestim"
2162.117516	0.9984900000004018	states																			"   state_name
id           
5       cpoke"
2163.116006	3.000499999999647	states																			"         state_name
id                 
12  nic_error_state"
2166.116506	0.0035020000000258733	states																			"        state_name
id                
14  clean_up_state"
2166.120506	5.031514999999672	trials	0.0	5.0	2.0	1.0	1.0	0.15	2.0	0.0	6500.0	14200.0	0.0	0.0		0.0	r	2.0	1.0	1.0	
2166.120506	5.031514999999672	states																			"   state_name
id           
0     state_0"
2166.120506	0.01599999999962165	states																			"          state_name
id                  
1   sending_trialnum"
2166.136506	0.0005000000001018634	states																			"        state_name
id                
3   wait_for_cpoke"
2166.137006	0.09999999999990905	states																			"     state_name
id             
4   nic_prestim"
2166.237006	1.0005040000000918	states																			"   state_name
id           
5       cpoke"
2167.23751	0.41049599999996644	states																			"       state_name
id               
6   wait_for_cout"
